station_nm,site_no,N_samples,B1,B2,B3,B4,B2.B1,B3.B1,B4.B1,B3.B2,B4.B2,B4.B3,B4.B3.B1,Latitude,Longitude,cluster
120022687,678,353,245,254,162,272,1.04017857142857,0.690789473684211,1.1523178807947,0.65929203539823,1.11270125223614,1.77439024390244,0.00692376225022273,44.3882730459628,-69.32613903814,5
106401136,679,223,195,203,141,268,1.03814713896458,0.732824427480916,1.44,0.714953271028037,1.36945812807882,1.93023255813954,0.00948969331322273,44.3888794837061,-69.1777713687887,4
152433202,701,368,210.5,226.5,155.5,284.5,1.04897221164827,0.723514748649772,1.35973284039012,0.694638636020721,1.28538939086606,1.89334939114144,0.00827084109313936,44.4206238241056,-69.9854349652962,4
152433117,711,357,229,241,178,257,1.05123339658444,0.775784753363229,1.18421052631579,0.731225296442688,1.10164835164835,1.5072202166065,0.00626118067978533,44.4493092211824,-69.8065759629414,6
106452553,714,398,200,214,151,310,1.06515824300205,0.739952355336971,1.58119033703487,0.704913095852693,1.465609115242,2.07355269284495,0.0100919386954412,44.4547225698613,-70.0133266423855,4
150099453,778,193,238,240,169,266,1.01622718052738,0.751020408163265,1.14179104477612,0.735714285714286,1.09803921568627,1.55952380952381,0.00636243386243386,44.5772229940015,-68.7013788486428,5
150099426,801,189,249,281,194,275,1.11455108359133,0.760989010989011,1.09966777408638,0.68,0.988200589970501,1.42441860465116,0.00561072492552135,44.6042005553749,-68.7807017972825,2
152430568,962,365,222,225,166,275,1.01414141414141,0.76219512195122,1.24444444444444,0.750915750915751,1.24056603773585,1.68918918918919,0.00697219923587513,44.9239047236038,-69.491500341606,5
152430424,965,346,225,249,169,283,1.08716673573698,0.762312977257207,1.29618163054696,0.695087016455587,1.17107764658795,1.69577526132404,0.00715337465328905,44.9289702624005,-69.3922273748531,5
150098264,1088,284,217.5,224,163,286.5,1.02718280496816,0.795192710515291,1.35582658056024,0.77445652173913,1.29768010996011,1.70567010309278,0.00759347686224394,45.1728340399124,-68.9179841414149,4
103457760,1130,514,240,240,178.5,279.5,1.01755081850932,0.768139097744361,1.17295553043151,0.758683928451799,1.14824287202804,1.53122051633931,0.00641682170554066,45.2794020959887,-69.2741994290695,5
103457908,1132,515,236,257,184,316,1.0632183908046,0.774011299435028,1.33057851239669,0.726907630522088,1.23076923076923,1.73809523809524,0.00709632213724526,45.2816494829196,-69.5100279064831,5
152430604,927,348,284,372.5,261.5,278,1.26767342739565,0.917631865692724,1.00466857922617,0.691747395134331,0.788419913419913,1.10286603984642,0.00370162016051108,44.8495581317397,-69.2311691039037,1
152433322,632,399,275,337,232,329,1.1969696969697,0.820224719101124,1.25049701789264,0.651465798045603,1.06825938566553,1.53543307086614,0.00521058524850057,44.3219171631865,-69.6651288184251,2
152433322,640,387,276,349,227,312,1.19047619047619,0.815625,1.20956719817768,0.655737704918033,1.02450980392157,1.50762527233115,0.00488822118079691,44.330050563508,-69.6674297145686,2
152433322,641,394,263.5,331.5,231,453,1.27810650887574,0.875185748202299,1.81072317758092,0.675744991162693,1.40613251879699,2.02564943584361,0.0072755039214052,44.330549982826,-69.6701230116049,4
152433322,646,413,253,322,214,482,1.25838926174497,0.859574468085106,1.91532258064516,0.65531914893617,1.47860962566845,2.21019108280255,0.00864044677432101,44.3347638333215,-69.6533255779366,3
106454579,557,380,328,468.5,315.5,326.5,1.33210928903795,0.948695637116116,1.0462979616307,0.688764220040517,0.772006426368843,1.09745871481133,0.00331195152472852,44.1556907941161,-70.1025398771618,1
106401482,653,356,203,203,147,280.5,1.02112780836185,0.746214299405789,1.40517255970617,0.733838017965807,1.36239272268082,1.93766849994608,0.00911340107768679,44.350740792396,-69.4359845334906,4
{C4A423E4-F036-44DC-A8C3-BC919DFA0A2F},737,376,232.5,238,163,274,1.01589376373418,0.706145486013897,1.18769688985623,0.702507537199728,1.15099077788063,1.7036148160734,0.00665637116202713,44.4976503357028,-69.9144371583232,5
152432565,751,370,304,441,309.5,355.5,1.42892156862745,0.99812734082397,1.17336071047009,0.697392697611187,0.828481472975042,1.15986397108448,0.00390570195491805,44.5213459987008,-69.4675103779385,1
151717690,760,182,260.5,266,169,278.5,1.02860063607451,0.67464927315432,1.07419891263219,0.650169262863353,1.0221515664197,1.63716401743205,0.00589229802272985,44.5356686312845,-68.9984352426212,6
152432473,809,367,271,297,203,273,1.08480565371025,0.760299625468165,1.03503184713376,0.697309417040359,0.930693069306931,1.32710280373832,0.00459317585301837,44.6204316832094,-69.8335446061127,2
150099062,898,183,236,241,181,283,1.03070175438596,0.771604938271605,1.26815642458101,0.754807692307692,1.23214285714286,1.65714285714286,0.00683252490481406,44.7880626691116,-68.5935667033725,5
152431192,918,360,221,233.5,169,277,1.02206046125499,0.738141059909476,1.26728405599181,0.713274181016117,1.23427360041533,1.70986991664562,0.00699178465855398,44.8287742617296,-69.7643482759653,5
152430810,969,284,249.5,244,164.5,299,0.989093865649882,0.706249716437548,1.23001271725307,0.703387688029326,1.24168007891594,1.81415420023015,0.00672012065552735,44.9300181511481,-69.9494188060875,5
152430568,970,352,225,228,170.5,300.5,1.02525797373358,0.758270932607216,1.35587121212121,0.721599089076774,1.31343837160999,1.90808761441551,0.0078988245053579,44.9308564621461,-69.4737664967164,4
106401136,681,205,199,204,146,272,1.00194552529183,0.740331491712707,1.36601307189542,0.733009708737864,1.344,1.85443037974684,0.008627955146061,44.3906720423296,-69.1764336384727,4
106451903,753,369,230,231,163,294,1.01574803149606,0.722972972972973,1.33333333333333,0.717391304347826,1.29182879377432,1.85714285714286,0.00783018867924528,44.5227684519368,-69.9933320332618,4
150099252,856,180,263.5,283,209,306,1.04747668814284,0.783003573928743,1.14439617545265,0.737974898236092,1.08361926547211,1.49726753858952,0.00556868354831318,44.712503201761,-68.729101079892,6
152430810,978,287,244,235,162,282,0.97423887587822,0.705653021442495,1.19672131147541,0.713414634146341,1.23926380368098,1.7741935483871,0.00697660186450705,44.9394000997645,-69.9506004678667,5
106455251,540,261,248,261,195,303,1.04678362573099,0.785522788203753,1.25925925925926,0.742424242424242,1.17464788732394,1.6094674556213,0.00610485751952135,44.109374111474,-70.2790221786551,5
106454929,548,268,266.5,283.5,188.5,282.5,1.051624602176,0.698259911523776,1.06088971269694,0.67200998480573,1.0150088727001,1.47058187324248,0.00502674258537418,44.1371008018243,-70.251901926048,6
106455251,539,254,241.5,251.5,190,288,1.05641581086864,0.803670095683033,1.27566219470244,0.749213836477987,1.17420013614704,1.60053191489362,0.00641990426115315,44.1069394422988,-70.2791604107877,5
106454929,549,285,267,280,185,256,1.04387990762125,0.66996699669967,1.02298850574713,0.654867256637168,0.988857938718663,1.4950495049505,0.00520610469262587,44.1386704053951,-70.2538505532084,6
106454929,550,271,260,284,189,267,1.04678362573099,0.705454545454546,1.02016129032258,0.688397790055249,0.985436893203883,1.45150501672241,0.00526774812489098,44.1439009309308,-70.2482989723968,6
150570154,1149,387,254,262,210,332,1.02120141342756,0.823848238482385,1.33527696793003,0.815642458100559,1.28181818181818,1.58241758241758,0.00618783252371039,45.324479148538,-69.845749165696,5
106454929,554,240,285,308,209,304.5,1.05193598657396,0.72322443559097,1.10165012575624,0.696706989247312,1.03718844984802,1.49623561921949,0.00496955807382839,44.1523018773155,-70.2599015533379,6
152430225,1049,234,286,287,239,341,1.01035577975285,0.808808444767713,1.26203488845465,0.803713276471095,1.23041529023124,1.52949240428739,0.00509230513479424,45.088614998316,-69.9338699207142,6
152432074,865,225,273,287,193,325,1.02573529411765,0.684895833333333,1.16117216117216,0.666666666666667,1.12121212121212,1.69277108433735,0.00598843477408605,44.7291624032966,-70.0874993293085,5
152432074,864,222,272,264.5,184,312.5,1.00720395071785,0.678881621464232,1.18787243045027,0.670711441924875,1.17967640495029,1.75438912938913,0.00637112214990222,44.7256753862728,-70.0802176172882,5
132666130,400,403,242,254,182,290,1.02808988764045,0.758397932816537,1.23021582733813,0.728395061728395,1.16703786191537,1.62658227848101,0.00667617319159969,43.7780539850009,-70.3581444677474,5
132665935,458,413,203,221,167,321,1.03980099502488,0.805263157894737,1.49842271293375,0.761467889908257,1.40697674418605,1.9009009009009,0.00865727380750297,43.9098248802312,-70.3938707853876,4
152429695,1116,392,251.5,255.5,194,313,0.988435283981709,0.737796686072548,1.30023474178404,0.754949615657903,1.31156565656566,1.74767062660144,0.00653345903294841,45.249387886798,-70.0797315752734,5
152429632,1119,387,282,270,188,311,0.955752212389381,0.671574178935447,1.08673469387755,0.691244239631336,1.09708737864078,1.60169491525424,0.00547876425069408,45.2538782015588,-69.9236050700891,6
152429632,1120,393,290,279,184,313,0.95221843003413,0.659663865546219,1.08938547486034,0.694483734087695,1.10619469026549,1.58364312267658,0.00551470588235294,45.2544668028979,-69.9264901084707,6
152429695,1126,372,274,266,207,336,0.98268106162843,0.760399170042486,1.2494019138756,0.776306767619298,1.26989130434783,1.66482562061522,0.00572096810096002,45.2638086196048,-70.0736359841334,5
106571295,1156,452,265.5,263.5,209.5,348,0.979489497697694,0.769967592990909,1.3387928022362,0.791306348860306,1.36107226107226,1.69778043311018,0.00631033229446889,45.3366703308181,-70.6674856851281,5
106571295,1158,439,255,262,200,338,0.963709677419355,0.765625,1.31228070175439,0.788751714677641,1.32319391634981,1.72321428571429,0.00644278606965174,45.3427302491498,-70.6753916712959,5
106571295,1165,461,237,248,192,332,0.994897959183674,0.782161234991424,1.41061452513967,0.788203753351206,1.40993788819876,1.79661016949153,0.00700914966842945,45.3565846761228,-70.7040235591601,4
150569794,1194,158,259.5,272.5,217,346,1.0405722326454,0.842153111346305,1.26556172625246,0.800930500658762,1.2177358490566,1.47327310370789,0.00577322025116273,45.5084750353063,-70.0774351382309,5
150569794,1196,167,259,274,219,330,1.03030303030303,0.827350427350427,1.2624584717608,0.800699300699301,1.20911528150134,1.54457364341085,0.00550667763782518,45.5153554282318,-70.080779464021,5
150569762,1205,193,231,245,192,251,1.02405498281787,0.85427135678392,1.10928961748634,0.819905213270142,1.05670103092784,1.28292682926829,0.00530960751955227,45.569270419069,-70.271673580119,6
150569762,1206,214,231.5,250,202,285,1.05821858366119,0.871668688268931,1.1906511612394,0.820682565789474,1.13090626080941,1.35894798136646,0.00567821909032513,45.5699169887218,-70.3136114255267,6
150569787,1211,307,224,247,197,290,1.05089058524173,0.868055555555556,1.30917874396135,0.807291666666667,1.22551928783383,1.47682119205298,0.00669454044517486,45.5889930230284,-70.4285492142803,5
{BD323BBF-76FC-4EF4-91FB-CD8392B6F201},1220,191,254,267,222,296,1.02479338842975,0.827027027027027,1.15736040609137,0.805555555555556,1.12186379928315,1.3880266075388,0.00533960680189766,45.6155380515996,-70.2757491984818,6
150569450,1222,168,245.5,263,223.5,295,1.08303076851464,0.920918805621414,1.2165440800899,0.842588513848357,1.12330316742081,1.33756469832634,0.0050663053507798,45.6273858830986,-70.1044349951095,6
150569560,1225,269,216,232,173,307,1.05230769230769,0.814814814814815,1.40066225165563,0.788530465949821,1.30952380952381,1.70099667774086,0.00738560717539065,45.6353632148832,-70.3547823055531,4
150569560,1226,263,234,245,184,298,1.00837988826816,0.794554455445545,1.31929824561404,0.774647887323944,1.2879746835443,1.68695652173913,0.00683496858119281,45.6369417366561,-70.3439199353869,5
150569331,1238,191,272,270,223,297,0.993920972644377,0.802919708029197,1.07407407407407,0.817919075144509,1.0635838150289,1.27350427350427,0.00467692307692308,45.6844534583806,-69.8911026825105,6
150612936,1261,170,244,269.5,231.5,318,1.04707511706127,0.906274737080176,1.31861294813784,0.87324297188755,1.28184706492608,1.46935416255672,0.00575633729275233,45.8207280456749,-70.0393499561334,5
150612516,1278,179,234,269,238,308,1.09850746268657,0.946372239747634,1.25609756097561,0.873417721518987,1.11572700296736,1.3030303030303,0.00532948280388554,45.8946064319284,-69.9379589163802,6
142827163,1309,186,257.5,266,225,313.5,1.02855357530972,0.863871567662181,1.26306683664178,0.837324991025181,1.22567640692641,1.44220647773279,0.00528769442209708,46.13677575104,-69.9063082171028,6
150611355,1311,188,240.5,248,193,291,1.00202429149798,0.806996546385614,1.20126894907171,0.800537634408602,1.18754690385607,1.46553706709957,0.00588649111476612,46.1475801528925,-69.6435779830338,6
142806672,1340,181,238,250,199,301,0.985401459854015,0.783582089552239,1.23157894736842,0.803571428571429,1.23157894736842,1.54222222222222,0.0058029689608637,46.4736608356279,-69.5951343091891,5
106571295,1145,451,260,263,209,358,1.01224489795918,0.808362369337979,1.33411764705882,0.800632911392405,1.33460803059273,1.67659574468085,0.00637958532695375,45.322641998904,-70.6383320824407,5
106571295,1161,418,260.5,267.5,210.5,341,0.967090040860533,0.771906556843036,1.29083058166116,0.790027624309392,1.33527821619262,1.69962676619568,0.00637373139944625,45.351929374623,-70.6953372303079,5
106570913,1167,348,244,243,173,294.5,1,0.728852175790951,1.25372397020824,0.753731343283582,1.2750754147813,1.72551824906396,0.00704303940212149,45.3608698722352,-70.3631654155336,5
106570771,1171,385,272,275,223,340,1,0.785522788203753,1.22888283378747,0.801261829652997,1.25087108013937,1.57865168539326,0.00579956696566656,45.3755804466105,-70.2814836024366,5
150569787,1209,280,241.5,259,212.5,294,1.04195804195804,0.84602359624208,1.21938339438339,0.812363537117904,1.17202222479454,1.43649817093449,0.00582806126230014,45.5880031025945,-70.4217580033759,6
150569450,1221,185,266,280,234,319,1.06647398843931,0.874371859296483,1.16842105263158,0.826446280991736,1.12176165803109,1.32850241545894,0.00497119341563786,45.6218744341965,-70.0339410665556,6
150569450,1224,167,263,286,251,326,1.0952380952381,0.981735159817352,1.22044728434505,0.88974358974359,1.10552763819095,1.21908127208481,0.00463283454923052,45.6331158279523,-70.1436394115714,2
150612936,1268,183,247,274,250,291,1.10859728506787,0.951557093425606,1.27053140096618,0.881188118811881,1.14035087719298,1.30597014925373,0.00489490668062097,45.844098194296,-70.0356979523706,2
150612936,1271,167,260,282,255,321,1.08413461538462,0.935185185185185,1.34307992202729,0.866666666666667,1.24444444444444,1.43243243243243,0.00531041069723018,45.8497389571287,-70.0177411524284,6
150612936,1272,185,261,288,251,331,1.07843137254902,0.925925925925926,1.2741116751269,0.840236686390533,1.18218623481781,1.35869565217391,0.00497581315047967,45.8510811465457,-70.0535477338876,6
150612516,1282,179,234,261,231,304,1.07569721115538,0.926966292134832,1.2910447761194,0.866666666666667,1.19469026548673,1.39597315436242,0.00572787566155289,45.9222751539651,-69.8722273077513,6
150612671,1283,241,230,239,187,297,1.01680672268908,0.817813765182186,1.29775280898876,0.796491228070176,1.2760736196319,1.58783783783784,0.00677745065106997,45.9223152858745,-70.2173929429954,5
150612516,1286,185,241,262,217,295,1.07865168539326,0.912621359223301,1.22346368715084,0.857142857142857,1.14634146341463,1.37446808510638,0.00560194953787631,45.9300339897981,-69.8539182388259,6
150612516,1287,179,247,259,219,292,1.02702702702703,0.872670807453416,1.16969696969697,0.820441988950276,1.12671232876712,1.42222222222222,0.0053982883475971,45.9370124829467,-69.8441305120135,6
150612671,1288,265,248,262,203,306,1.02158273381295,0.803389830508475,1.24661246612466,0.792022792022792,1.22480620155039,1.54929577464789,0.00570609514708894,45.9396745662756,-70.2229356056048,5
150612671,1290,274,216,227.5,195,293,1.05179670338884,0.891462975687968,1.40663940065744,0.846152389608422,1.31772475649919,1.51756756756757,0.00638997229469834,45.9559859579291,-70.217027296709,5
150612461,1292,212,237.5,235.5,182.5,290,1.00489098057905,0.7802102210946,1.272617274758,0.763834251245738,1.25869565217391,1.64321006598128,0.00670455091237458,45.9664782227079,-70.158457004372,5
142826930,1324,192,253,256.5,212,301.5,0.988666281384447,0.835726718885988,1.17110834944306,0.849499680475,1.18550386585326,1.40729873141933,0.00542999273090286,46.2614120845849,-69.9032894056896,6
